X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
,,593141479,way,10,,clinic,,,,,59492696,,,,8dedd28d4ffa4140a6696656aed9b4cf,,,,,,,1,,2018/06/02 19:29:47,Igota Dispensary,,Paulo Martim,,,,,,
31.1297939842714,-1.76535181226828,5240751233,node,10,,hospital,,,,,53971248,,,,bebfb8116a284427965ba22491f961e9,,,,,,,1,,2017/11/21 10:01:13,Nyaishozi dispensary,,Karagwe2,,,,,,
32.9071141908555,-2.52040102621322,4404167589,node,13,,hospital,,,,,79443224,,,,1b36ca45335f4fcca58f225b5792ff72,,,,,,,2,,2020/01/11 06:06:46,Doctor Kulwa Hospital,,pjgjordaan,,,,,hospital,
,,575722399,way,10,,clinic,,,,,57755477,,,,419b63ec2c2b4c13b2bd367abf1c51eb,,,,,,,1,,2018/04/02 23:40:40,Igalula Dispensary,,Paulo Martim,,,,,,
,,412993036,way,10,,clinic,,,,,38817960,,,,3cf3d7e7fd304eb98e481a939965ce83,,,,,,,1,,2016/04/23 17:48:42,Kibirizi Dispensary,,seplute,,,,,,
39.2651286399682,-6.80225368233488,3713319905,node,10,,pharmacy,,,,,62969199,,,,3dd1fa12abb74ef3941b882e9ff56282,,,,,,,2,,2018/09/27 08:19:54,Mosco Phamacy,,Charles Massawe,,,,,,
,,420511973,way,10,,hospital,,,,,39531181,,,,1786b079928c43fab27e1f64ab0b444b,,,,,,,1,,2016/05/24 11:25:08,Songwe,,spal71,,,,,,
,,409039638,way,10,,hospital,,,,,49441166,,,,0e706d54621b46f78aa7973f9eaf3d50,,,,,,,2,,2017/06/11 12:12:49,Kibosho Hospital,,zsolt d,,,,,,
39.2231640549968,-6.77238284253832,6406706947,node,10,,hospital,,,,,69722602,,,,5192685e5b1c48df9becaeada8a6c6e6,,,,,,,2,,2019/04/30 07:39:26,Edward Michaud Hospital,,amour_nyl,,,,,,
,,573460316,way,10,,clinic,,,,,57897877,,,,fb7ea9b2af24463793ffe63ea23625ab,,,,,,,2,,2018/04/07 18:38:44,Kazaroho Dispensary,,Paulo Martim,,,,,,
,,419923586,way,10,,clinic,,,,,39475230,,,,883075a2c91d495e9502eebce66e1da7,,,,,,,1,,2016/05/21 19:23:18,Chiola Dispensary,,lucy147,,,,,,
33.5230113230844,-6.93689621632456,6148227430,node,17,,clinic,,,,,65620614,,,,8cad05fff30c467d991d7893b688e288,,,,OpenData-NBS 2014,,,1,,2018/12/19 19:00:04,RUNGWA Dispensary,,Cyrille37,,,,,,public
,,593138999,way,10,,clinic,,,,,59492336,,,,671e79dc3de447a6a4172202cab03e83,,,,,,,1,,2018/06/02 19:10:23,Isongo Dispensary,,Paulo Martim,,,,,,
31.1520031778342,-1.53379536685352,5814640453,node,10,,pharmacy,,,,,61431132,,,,5f6616af7476494781366b0129f6a12f,,,,,,,1,,2018/08/07 11:06:28,Zed pharmacy,,Aneth K,,,,,,
39.1112097403362,-5.06518077640001,276916012,node,10,,hospital,,,,,78834244,,,,bbac2cae89bb47cbac8ea1f129ab68a9,,,,,,,3,,2019/12/25 01:08:33,Bombo Hospital,,CamelCaseNick,,,,,,
35.7383251977915,-6.18199946919833,6480783753,node,13,,hospital,,,,,70357443,,,,8b4b954b783145a0ab6bd519c444683b,,,,,,,2,,2019/05/17 13:30:16,mirembe small center,,rwegoshora,,,,,hospital,
39.2435448202012,-6.80617096478304,6400555952,node,10,,pharmacy,,,,,69724778,,,,26adf6157bd84bfdb54ee2b0daa559e3,,,,,,,3,,2019/04/30 09:02:45,JB Pharmacy,,amour_nyl,,,,,,
34.619242385308,-1.75125621715847,4978754139,node,10,,pharmacy,,,,,68110558,,,,84be968a99b243b58182cabe5ee02674,,,,,,,2,,2019/03/13 18:42:04,Pharmacy,,SHABANI MAGAWILA,,,,,,
39.2224170597859,-6.8092074768457,3660079814,node,10,,pharmacy,,,,,62790381,,,,4b38115d76a447ac9c94798f9d286d8a,,,,,,,2,,2018/09/21 09:41:47,,,janeth mlinga,no,,,,,
33.2053130529271,-9.1650153759669,6470836159,node,20,,clinic,,,,,70205953,,,,a1eb32d00f9a4ed09f51e3c238af7d28,,,,OpenData-NBS 2014,,,1,,2019/05/13 19:08:20,Ilomba Dispensary,,Cyrille37,,,,,centre,public
39.2561896755097,-6.81130940670451,6406317848,node,10,,clinic,,,,,69724778,,,,89db009eb6984175acdcddae92085e89,,,,,,,3,,2019/04/30 09:03:01,Mzimuni Dispensary,,amour_nyl,,,,,,
34.7216316911621,-1.83509377289963,4970221938,node,10,,pharmacy,,,,,50280588,,,,c0bbd37a188b477b942a492940f51241,,,,,,,1,,2017/07/14 11:24:18,Siki duka la dawa,,Simiyu17,,,,,,
,,531269682,way,13,,hospital,,,,,52764267,,,,c27dd7825e5a497886c4268bd74f8270,,,,,,,1,,2017/10/09 15:59:38,Mbwila Dispensary,,AndreAnd,,,,,hospital,
29.6434560725836,-4.88884732657752,4557505991,node,6,,pharmacy,,,,,44453613,,,,1a805c6ee338428583f027d71f87bde9,,,,,,,1,,2016/12/16 18:12:31,,,DeoB,,,,,,
,,427011546,way,10,,clinic,,,,,40259992,,,,ad7428f678c34ed59d2a8378cab1d4a9,,,,,,,1,,2016/06/24 13:06:49,Namikulo Dispensary,,lucy147,,,,,,
,,344743773,way,6,,hospital,,,,,51999542,,,,7881c51b8eab4ec0b0824fa8370e00df,,,,,,,3,,2017/09/13 09:51:47,,,Amina Abdallah,,,,,,
35.4518830445682,-5.83830380433901,6163238024,node,17,,clinic,,,,,65778433,,,,b8986c12de7a435481c3f38a0fb860bb,,,,OpenData-NBS 2014,,,2,,2018/12/26 09:15:01,Bahi makulu Dispensary,,Cyrille37,,,,,,public
35.3025633790265,-8.33176585526013,4117299925,node,10,,pharmacy,,,,,38508968,,,,0107b7eb9edd48afb72a0ada5c3dcd88,,,,,,,1,,2016/04/12 19:42:38,Mafinga Jkt,,firstyayyu,,,,,,
,,417312503,way,10,,hospital,,,,,39244070,,,,5b5547c450dc419d9504daf04bb9fa50,,,,,,,1,,2016/05/11 14:46:02,Tambuka Reli,,spal71,,,,,,
39.2311856201528,-6.83045987616117,3792485871,node,6,,pharmacy,,,,,62478262,,,,440bfa389e4147fc9a31165e12d8678e,,,,,,,2,,2018/09/11 08:07:00,,,JAMAL AMANI,,,,,,
,,421659975,way,10,,clinic,,,,,39647686,,,,575c6b4f08c84c33b7fe9b69563c300d,,,,,,,1,,2016/05/29 17:53:11,Kibaya,,Lidija22,,,,,,
,,555244641,way,10,,clinic,,,,,58692626,,,,36941d1eed8e4b4a843d29e2df6f6338,,,,,,,2,,2018/05/04 22:01:58,Igekemeja Dispensary,,Paulo Martim,,,,,,
34.6741488802364,-1.85226116788445,6524033585,node,10,,pharmacy,,,,,70950490,,,,e5eccad5f8a6467aaa6ab98c1c1841c9,,,,,,,1,,2019/06/05 10:25:03,Duka dawa,,Rebeccamnyori,,,,,,
39.2657528402975,-6.90764404480126,5491226552,node,31,,pharmacy,community,,,,58349885,,,,6ab52d342b1243b2ac30f94c0ce32caa,,Mo-Su 09:00-21:00,,,,,3,yes,2018/04/23 19:34:35,Josma Medics,,thetornado76,,,,yes,pharmacy,private
37.6489469176765,-6.8256556207192,5722419023,node,17,,pharmacy,,,,,60518417,,,,82843747dc414fa3ba011785a2da1922,,,,,,,2,,2018/07/08 20:54:00,Duka la dawa,,LonnyChen,,,,yes,pharmacy,
34.7480220294848,-4.81524047039287,3803475070,node,13,,hospital,,,Tanzanian Government,,34882199,,,,bce80c1ddf0f42ac95a5e394b27787e5,,,,,,,2,,2015/10/26 13:43:07,Singida Regional Hospital (Hospital Ya Mkoa),,Kyle Conrad,,,,,,
,,408629421,way,10,,clinic,,,,,38382280,,,,74683966ebc34347900efd6548367722,,,,,,,1,,2016/04/07 14:30:09,Ipwaga Dispensary,,strengthofastar,,,,,,
33.8758049571054,-3.08506000343758,5014603133,node,10,,pharmacy,,,,,50841450,,,,56dd04845e4f4aeb866486e9206bf1ab,,,,,,,1,,2017/08/04 14:39:28,Malita duka la dawa,,Simiyu8,,,,,,
36.6107180386805,-6.98696861623571,6150614346,node,17,,clinic,,,,,65654978,,,,8658fdb3c1bb4159875c8691cf86dc6a,,,,OpenData-NBS 2014,,,1,,2018/12/20 23:15:50,MBUGA Dispensary,,Cyrille37,,,,,,public
39.2334081655983,-6.79861501434823,3745112316,node,6,,pharmacy,,,,,34055862,,,,66359801643a4dab80d7e78a4ef64b81,,,,,,,1,,2015/09/16 07:18:38,,,jenesther,,,,,,
,,593141099,way,10,,clinic,,,,,59492620,,,,023b3a5b32884b799ec5f9093f2ddb78,,,,,,,1,,2018/06/02 19:26:15,Chikuti Dispensary,,Paulo Martim,,,,,,
29.6465935865795,-4.85602647595906,4577765089,node,10,,pharmacy,,,,,44735379,,,,20f1869135204069a542ee925c28f8db,,,,,,,1,,2016/12/28 16:38:48,Hatanginana Drugs Shop,,DeoB,,,,,,
35.7310329420305,-6.16518503615615,6373420285,node,10,,hospital,,,,,68715337,,,,46f79a450ddb4346a495ace5c608d2b0,,,,,,,1,,2019/03/31 05:39:05,MATOVOLWA MEDICAL CENTER DODOM,,Barnabas Shilla,,,,,,
,,360697860,way,10,,hospital,,,,,34945816,,,,3ba2f12c6ff741128dac7fb2327c189a,,,,,,,5,,2015/10/29 10:41:33,Tabata Kisiwani Dispensary,,innocent maholi,,,,,,
39.2581287449899,-6.81964722106733,5851202382,node,6,,clinic,,,,,61917181,,,,8fc83396c104401083b3a3df0517ce3c,,,,,,,1,,2018/08/23 10:46:58,,,Dorice lucas,,,,,,
,,457256138,way,10,,clinic,,,,,58218274,,,,a8af4ef2f3e14162863b85b4975a6cd5,,,,,,,3,,2018/04/18 23:17:33,Mukunu Dispensary,,Paulo Martim,,,,,,
35.011368938161,-8.77239194389378,4117278879,node,10,,pharmacy,,,,,38508513,,,,ae8d662f42014fe58be6bf3766a7f694,,,,,,,1,,2016/04/12 19:23:59,Ipilimo,,firstyayyu,,,,,,
,,626289517,way,10,,clinic,,,,,62678767,,,,564140501be94679861bad45dcd3c4f5,,,,,,,1,,2018/09/17 22:09:28,Mikese Dispensary,,Paulo Martim,,,,,,
39.285233053825,-6.8194778228042,3727939851,node,10,,pharmacy,,,,,61461986,,,,2f0a13d8885744888581cc29cef998f1,,,,,,,2,,2018/08/08 09:57:16,Century Pharmacy,,charles Frank,,,,,,
,,626290469,way,10,,clinic,,,,,62678984,,,,f9bd0a8dbe1642a695b7a5ecefc317bd,,,,,,,1,,2018/09/17 22:24:13,Legezamwendo Dispensary,,Paulo Martim,,,,,,
33.4324827454969,-8.91037064298459,5530014047,node,6,,hospital,,,,,57824782,,,,0fdf1ddaf3ec4c8ca5a8307fb35ebd36,,,,,,,1,,2018/04/05 07:37:39,,,Gisela John,,,,,,
,,675242108,way,10,,clinic,,,,,69861853,,,,c044548c9d094d76a3e8eab6a3fe9145,,,,,,,3,,2019/05/03 21:53:26,Doni Dispensary,,Paulo Martim,,,,,,
33.9588799272958,-9.42003176253593,7148256217,node,10,,pharmacy,,,,,79843314,,,,dd46df27245548eba2f62ef86f9234a0,,,,,,,1,,2020/01/21 09:04:21,Upendo Pharmacy,,tonny john,,,,,,
,,409040595,way,10,,clinic,,,,,38425684,,,,9cf01518aa6f4ae6b1baaeedc65b3476,,,,,,,1,,2016/04/09 10:20:47,Mrawi Dispensary,,strengthofastar,,,,,,
29.6510265237109,-4.89473460772854,4557536690,node,13,,hospital,,,,,66469893,,,,2b55033f16e54c0ab3f0442eeffe3b9d,,,,,,,2,yes,2019/01/20 08:49:36,Kwa Rubengela,,Chobanka,,,,,,
,,579046465,way,10,,clinic,,,,,58018619,,,,80b2cc70d27649838269912e7795825b,,,,,,,1,,2018/04/11 21:44:53,Iyombo Dispensary,,Paulo Martim,,,,,,
34.6831766928684,-2.14955000672848,4975286130,node,6,,pharmacy,,,,,66799868,,,,7e18e03250594fd1902150fd8b08df53,,,,,,,2,,2019/01/31 12:14:16,,,SHABANI MAGAWILA,,,,,,
32.8040430171782,-5.01927401472804,4560153890,node,10,,pharmacy,,,,,44492574,,,,b818099681a849abba2649b188cddfbe,,,,,,,1,,2016/12/18 14:14:46,KAVULA pharmacy,,Boniphace CMF,,,,,,
30.1054387475892,-4.50978690348657,4642077590,node,10,,hospital,,,,,45622187,,,,1d3e39d4acc442c997836b63714cb8cd,,,,,,,1,,2017/01/29 14:45:05,Kabanga hospital,,namfukamamabhuyejosephu,,,,,,
,,565953732,way,10,,clinic,,,,,56834944,,,,ca76b78e7e4a440fbcbc26ba320b1014,,,,,,,1,,2018/03/02 23:01:48,Masanwa Dispensary,,Paulo Martim,,,,,,
39.2858990798512,-6.90806607362603,5321991421,node,31,,pharmacy,community,,,,57568503,,,,1fdfc3bdb85942daa5d5997e2933baa4,,Mo-Sa 08:00-18:00,,,,,5,no,2018/03/27 13:52:32,Neema D L D M,,Immaculate Mwanja,,,,yes,pharmacy,private
,,421654752,way,10,,clinic,,,,,39647203,,,,7da98d907f4c44f4ad89f2206db98b6a,,,,,,,1,,2016/05/29 17:27:37,Dosidosi,,Lidija22,,,,,,
34.8225230671001,-8.98975271427483,2877242634,node,10,,hospital,,,,,30959272,,,,fd65661ce0934367939a92fcd03b182e,,,,,,,2,,2015/05/10 09:53:16,St. Joseph's Hospital Ikelu,,fred13,,,,,,
,,540675531,way,10,,hospital,,,,,53800785,,,,bcaeaeef7d53474cab28b180dfde0ad1,,,,,,,1,,2017/11/15 11:48:45,,,Christian Abimajeh,,,,,hospital,
,,539532305,way,10,,clinic,,,,,58020403,,,,9f7581aea264487d91b9580a2d1b9c43,,,,,,,2,,2018/04/11 23:47:46,Kawekapina Dispensary,,Paulo Martim,,,,,,
,,418484310,way,10,,clinic,,,,,39345036,,,,ea4ee703cbfd4a02957a44d2e583ee79,,,,,,,1,,2016/05/16 07:12:52,A And A,,lucy147,,,,,,
,,585774400,way,10,,clinic,,,,,58692522,,,,e94626f4a95d4094bef3be8d485ce84e,,,,,,,1,,2018/05/04 21:54:21,Matale Dispensary,,Paulo Martim,,,,,,
39.281310826054,-6.80415084229918,6444904017,node,6,,hospital,,,,,69834358,,,,6a4913bccdbf48ec85aca8cb89ffebc4,,,,,,,1,,2019/05/03 09:23:43,,,lovenes,,,,,,
39.1964289689965,-6.82724164443769,6398267634,node,10,,clinic,,,,,69729274,,,,08704c8ea7d7457682afdf8714b09f22,,,,,,,2,,2019/04/30 11:09:47,JPM Specialized Health,,amour_nyl,,,,,,
,,621137764,way,10,,clinic,,,,,68273228,,,,08dbe61a14c14241837c50c97f1ad0ba,,,,,,,2,,2019/03/18 21:18:46,Vuagha Dispensary,,Paulo Martim,,,,,,
,,438534810,way,10,,clinic,,,,,58491489,,,,35f6c5f91e6c4b21b629df3863410270,,,,,,,3,,2018/04/27 22:50:50,Mondo Dispensary,,Paulo Martim,,,,,,
39.2620618692351,-6.86745575275037,5241047240,node,24,,pharmacy,community,,,,56492419,,,,13efa83532414ba5a37bae4343827254,,24/7,,,,,4,yes,2018/02/19 13:42:25,,,amour_nyl,,,,yes,,private
39.2436352609365,-6.82962076383447,3706518559,node,6,,pharmacy,,,,,62277333,,,,b19261ce2186474385fdcfc56189977a,,,,,,,2,,2018/09/04 12:49:47,,,ERASTO ELIUD,,,,,,
35.6206583646611,-6.08763717673736,6163365132,node,17,,clinic,,,,,65779029,,,,f13beb9e630446899268313a422acb79,,,,OpenData-NBS 2014,,,1,,2018/12/26 09:42:37,Nala Dispensary,,Cyrille37,,,,,,public
36.0024917727789,-8.17072904345318,4117307672,node,10,,pharmacy,,,,,38509225,,,,d01933f09c864ff98753f1cbfaea70e7,,,,,,,1,,2016/04/12 19:52:55,Idete,,firstyayyu,,,,,,
,,413771513,way,10,,hospital,,,,,79031389,,,,71e8fefa17374f6ab299a503d6965362,,,,,,,2,,2019/12/30 21:24:23,Nkwenda,,ESnape,,,,,,
,,620499400,way,10,,clinic,,,,,62053642,,,,55d371abef6949468b4a8295249f2d61,,,,,,,1,,2018/08/27 22:42:45,Rubeho Dispensary,,Paulo Martim,,,,,,
30.9683325452497,-1.71925670923196,5418201233,node,10,,hospital,,,,,56438238,,,,3b4dbc41ae5c462793e742149e6c6e70,,,,,,,1,,2018/02/17 11:39:22,St.Longinus Dispensary,,Karagwe12,,,,,,
,,368735163,way,6,,hospital,,,,,62517580,,,,b43821a42fe74d13bcf3fa2491ab7eb8,,,,,,,4,,2018/09/12 11:39:01,,,Frank Majaliwa,,,,,,
39.2206508251492,-6.18143561857184,6787993756,node,10,,pharmacy,,,,,74348475,,,,dce4189d862f472693c6362bb4d35428,,,,,,,1,,2019/09/11 11:11:51,haques'pharmacy,,Mwanaisha Mohd,,,,,,
34.6066505874465,-1.73842662470398,4978754031,node,10,,pharmacy,,,,,67838571,,,,f90218bb5fab4e3596c1edfdaf701d4a,,,,,,,2,,2019/03/06 10:37:56,"Duka la Dawa, Rungabure",,SHABANI MAGAWILA,,,,,,
,,593140917,way,10,,clinic,,,,,59492570,,,,987deee9c50d4e13ac1ad14ffad95f73,,,,,,,1,,2018/06/02 19:23:42,Kwiro Dispensary,,Paulo Martim,,,,,,
39.275444751118,-6.82261751609494,3727983704,node,10,,pharmacy,,,,,33776947,,,,bdee9714aad04344b148ae360608ec40,,,,,,,1,,2015/09/03 16:21:42,Salama Pharmacy,,sajda,,,,,,
39.2632183204159,-6.78822807611658,3711662050,node,6,,pharmacy,,,,,33541204,,,,0ad19dea2d1f4ed28b316caf001c8212,,,,,,,1,,2015/08/24 09:26:52,,,jenesther,,,,,,
32.8502592387154,-5.01341866862811,5869282186,node,6,,pharmacy,,,,,62152376,,,,3208c3cebfa44bea9f13dc67650b9a1d,,,,,,,1,,2018/08/30 19:59:01,,,HarvestAntony,,,,,,
32.922804275406,-3.17383676326179,4363437117,node,10,,clinic,,,,,41644908,,,,396dbc0429d2451eb7218ea37305dd09,,,,,,,1,,2016/08/23 18:36:34,Mwagilili,,innocent maholi,,,,,,
,,363936668,way,6,,hospital,,,,,33096899,,,,966932ece8d54255913ed0172a072ab2,,,,,,,1,,2015/08/04 12:49:13,,,David Gupta,,,,,,
39.284931975863,-6.91213607435,5358894241,node,31,,clinic,general,,,,55828985,,,,7f67ffe21c82452583a7fac10129e5f2,,24/7,,,,,2,yes,2018/01/28 13:23:48,S. N. J Laboratory Services and Consultation,,thetornado76,,,,yes,clinic,private
39.2149345348229,-6.85298397782614,4571361995,node,6,,pharmacy,,,,,64004157,,,,1e7c3f2b65a242e19d7197e4be6cb362,,,,,,,2,,2018/10/30 08:55:11,,,Godfrey Faustine,,,,,,
39.1904292865239,-6.75753463634257,6400222008,node,10,,clinic,,,,,69722602,,,,faf378c782b74fb88c27fd69ed673f62,,,,,,,3,,2019/04/30 07:39:10,Makongo Hills Dispensary,,amour_nyl,,,,,,
,,652938012,way,10,,clinic,,,,,65216611,,,,039c941bf120490391ad7c5e7ce25a72,,,,,,,1,,2018/12/05 20:10:23,Endamarariek Health Centre,,Paulo Martim,,,,,,
39.2378467186048,-6.79257786476848,3498792237,node,6,,pharmacy,,,,,45739688,,,,5bffcbf492ae4a809a9f8d58a432d58d,,,,,,,2,,2017/02/02 08:43:32,,,amour_nyl,,,,,,
35.9250863218951,-6.48209750289095,6155787921,node,17,,clinic,,,,,65714359,,,,ef8eee28322546919dbe6600b5f81594,,,,OpenData-NBS 2014,,,1,,2018/12/23 12:51:43,Muungano Dispensary,,Cyrille37,,,,,,public
39.2578240628096,-6.804316803982,3714809099,node,6,,pharmacy,,,,,33589641,,,,efcef448e6524f05bb6b74e874980af9,,,,,,,1,,2015/08/26 08:04:29,,,Kelvin Mlambalamba,,,,,,
,,286423017,way,10,,clinic,,,,,22754592,,,,72481b4684c645cd9dcdd80c0c53421b,,,,,,,1,,2014/06/05 12:07:26,Magubike Health Centre,,sionkwilliams,,,,,,
39.2828786610426,-6.81576187367028,3728373092,node,10,,pharmacy,,,,,61299638,,,,ecdfe761432d47a390bc2bb5c488fb0f,,,,,,,2,,2018/08/02 14:01:00,Dr Hassanal,,AronMartin,,,,,,
35.5055432343137,-5.72441477878789,6163420379,node,17,,clinic,,,,,65779674,,,,6b2628ce1dbb4b8187c1142768a5a4f6,,,,OpenData-NBS 2014,,,1,,2018/12/26 10:10:13,Lukali Dispensary,,Cyrille37,,,,,,public
34.6245146862231,-8.85271697929105,2877242636,node,10,,doctors,,,,,22517091,,,,a76f14917e394ad398f2fdcf16d9e1d3,,,,,,,1,,2014/05/24 06:08:03,Inuka,,Antonio Maini,,,,,,
39.0923952175587,-6.79647285135417,6285886719,node,6,,pharmacy,,,,,67439743,,,,2010d4e378bb4e1485c42b7d1a4e6d61,,,,,,,2,,2019/02/21 18:36:15,,,mueschel,,,,,,
32.9022166448312,-2.507107243961,4469760522,node,13,,dentist,,,,,79443224,,,,cb6b5e98756942328aa8dc749e6d7373,,,,,,,3,,2020/01/11 06:06:46,Hope Dental Clinic,,pjgjordaan,,,,,dentist,
32.9065465683726,-2.52006868375238,4404167689,node,10,,hospital,,,,,79443224,,,,9923190c81324dde822d88d1109e408e,,,,,,,2,,2020/01/11 06:06:46,Kilombero dispensary,,pjgjordaan,,,,,,
,,678273364,way,10,,clinic,,,,,68354242,,,,63dc994d39a8461eb37541d5227f97cb,,,,,,,1,,2019/03/20 21:35:32,Lole Dispensary,,Paulo Martim,,,,,,
33.4126193951754,-3.68546251709799,4565053398,node,13,,hospital,,,buhangija parish church,,44564588,,,,29e4974d8ed440e68ed12bcd7506a7c2,,,,,,,1,,2016/12/21 12:51:34,buhangija dispensary,,jkasindi,,,,,,
33.9026283883651,-9.47876250078727,6467964487,node,20,,clinic,,,,,70158993,,,,3b43b3a3022749d0a50f73694e88a98d,,,,OpenData-NBS 2014,,,1,,2019/05/12 12:16:33,Ngamanga Dispensary,,Cyrille37,,,,,clinic,ngo
36.5025391846664,-7.28515255851963,6150607291,node,17,,clinic,,,,,65654777,,,,ec8b665fe33b45a98883a2c7a23bdc52,,,,OpenData-NBS 2014,,,1,,2018/12/20 23:02:19,MALOLO Dispensary,,Cyrille37,,,,,,public
,,420076637,way,10,,clinic,,,,,39492212,,,,c77ef4c7c3604ccbb2315577201cd86d,,,,,,,1,,2016/05/22 17:50:44,Mungaa,,Lidija22,,,,,,
34.3429263254895,-2.00789156832545,6249901773,node,6,,clinic,,,,,66806911,,,,ab0f37cc3346409c884528ef49a5d2cf,,,,,,,1,,2019/01/31 16:15:47,,,SHABANI MAGAWILA,,,,,,
,,418552187,way,20,,clinic,,,,,70193236,,,,18ac51d336a544fc8f1f8b040566a9f7,,,,OpenData-NBS 2014,,,3,,2019/05/13 13:44:38,Igalamu Dispensary,,Cyrille37,,,,,centre,public
,,408510282,way,10,,clinic,,,,,38370638,,,,8ae6f8d1a3f14df0a6b19c1f5bcafb08,,,,,,,1,,2016/04/07 06:03:21,Nyasoro Dispensary,,strengthofastar,,,,,,
31.6359934616312,-1.93219510367965,6479076010,node,13,,hospital,,,,,70334820,,,,8efde8ab1d3445769c5617cc47fb4b04,,,,,,,1,,2019/05/16 20:31:40,Venny hospital,,Venither,,,,,hospital,
34.4894905241819,-1.54200921286841,6558277086,node,10,,hospital,,,,,71413768,,,,3ee50d2ed32948c0a2e53020feda8af2,,,,,,,1,,2019/06/19 19:10:12,TASAF,,annahpaul,,,,,,
,,593133878,way,10,,clinic,,,,,59491801,,,,b650f09aaf3a4727b3ab32771b57df6b,,,,,,,1,,2018/06/02 18:39:02,Itete Dispensary,,Paulo Martim,,,,,,
35.4064884171801,-7.86956902262847,4117238289,node,10,,pharmacy,,,,,38508084,,,,5af528493e7648d896d330a20ae22071,,,,,,,1,,2016/04/12 19:03:56,Igangidung'U,,firstyayyu,,,,,,
37.6541340584555,-6.82348940166304,5777324855,node,10,,clinic,,,,,60956623,,,,211460a79a7247f481afa4aace610f84,,,,,,,1,,2018/07/22 16:39:00,Vema medical laboratory,,Morogoro13,,,,,,
39.2576655610206,-6.78511696511566,3716708054,node,6,,pharmacy,,,,,63116680,,,,c7fc5eae5b93462cbcf5b4c8f208bf54,,,,,,,2,,2018/10/02 08:22:32,,,WilFRED Raban CHOMBA,,,,,,
,,337769029,way,10,,pharmacy,,,,,30114069,,,,4342cfa9ce734aafade6284cc081554a,,,,,,,1,,2015/04/10 09:38:43,Naara,,andrew lucas,,,,,,
33.9890069180533,-2.80200782713379,5846370503,node,10,,pharmacy,,,,,61862750,,,,304b6f1aebfc4e179f414158bcb3f46e,,,,,,,2,,2018/08/21 17:02:49,SIMIYU PHARMACY,,Ajasa1,,,,,,
39.2423941525336,-6.82051147910354,3743898211,node,10,,pharmacy,,,,,62064196,,,,ce33139b3c904457ad5aa8f7c10205c2,,,,,,,3,,2018/08/28 09:19:24,Bhikolomana Pharmacy,,Alpha NDAHOZE,,,,,,
39.2456788527492,-6.79206950234101,3498838374,node,6,,pharmacy,,,,,63679561,,,,7646b347435349a3aab10a933f2e1976,,,,,,,2,,2018/10/19 13:53:36,,,charles Frank,,,,,,
39.2755489381745,-6.82345076108942,3765529503,node,10,,pharmacy,,,,,34349965,,,,5607a6d0bc4244d5b87474397907e8d1,,,,,,,1,,2015/09/30 15:43:27,Afsa Pharmacy,,josephmuyenjwa,,,,,,
,,620991581,way,10,,clinic,,,,,62122487,,,,d7e9d8d1042749bb9b93c6c7fac72449,,,,,,,1,,2018/08/29 23:56:41,Wami Dakawa Dispensary,,Paulo Martim,,,,,,
39.2712323418591,-6.76716225796574,6406109039,node,10,,hospital,,,,,69794079,,,,c3d5e7c094fe4caea6728847d1c05799,,,,,,,4,,2019/05/02 08:32:52,CCBRT Hospital,,amour_nyl,,,,,,
39.1962894941277,-6.7906292399187,3796691754,node,10,,pharmacy,,,,,34773295,,,,7fea44bb1bf24fee933b0c26d53bfc6a,,,,,,,1,,2015/10/21 09:31:59,Green Hope Dispensary,,PaulUithol,,,,,,
39.2432301635561,-6.80252877639703,3664343576,node,6,,pharmacy,,,,,32846386,,,,5156cdb5c0e54d3eb81606e4dd7527f7,,,,,,,1,,2015/07/24 10:47:02,,,iddi_chazua,,,,,,
,,641981058,way,10,,clinic,,,,,68273585,,,,5adc4e603a824ac1bd537e95ea0e99cd,,,,,,,2,,2019/03/18 21:34:10,Mfinga Dispensary,,Paulo Martim,,,,,,
39.2758651873812,-6.82379542494792,3765447498,node,10,,pharmacy,,,,,63194060,,,,66a505695aa548efa0315a7923cbee5d,,,,,,,3,,2018/10/04 12:34:42,Health Zone (T)Ltd,,Mariamu Crispo,,,,,,
,,566821281,way,10,,clinic,,,,,56917383,,,,533168db43804cae8f3c99f74803e4b2,,,,,,,1,,2018/03/05 22:19:34,Mwabusalu Dispensary,,Paulo Martim,,,,,,
33.8793886398072,-9.48034751867738,7148256278,node,10,,clinic,,,,,79845552,,,,3f81ffd7922c42c7a7bddcccea04a7f0,,,,,,,2,,2020/01/21 09:40:49,Bethlehemu Sanitarium Clinic,,tonny john,,,,,,
,,-8638550,way,3,,pharmacy,,,,,,,,,60698ddc31184d3b9027218ece68c24c,,,,,,,,,,,,,,,,,,
,,524850512,way,10,,clinic,,,,,52060371,,,,2e2da4ae33ca4367ac9e402d8542d539,,,,,,,1,,2017/09/15 07:40:11,Allah Karim Dispensary,,Anitha Gosbert,,,,,,
